"price","time"
€90.65,2026-02-13 04:30:00
€92.23,2026-02-13 04:45:00
€90.60,2026-02-13 05:00:00
€89.72,2026-02-13 05:15:00
€93.60,2026-02-13 05:30:00
€99.91,2026-02-13 05:45:00
€87.80,2026-02-13 06:00:00
€99.40,2026-02-13 06:15:00
€110.09,2026-02-13 06:30:00
€115.30,2026-02-13 06:45:00
€115.63,2026-02-13 07:00:00
€122.20,2026-02-13 07:15:00
€124.90,2026-02-13 07:30:00
€127.03,2026-02-13 07:45:00
€125.55,2026-02-13 08:00:00
€128.56,2026-02-13 08:15:00
€126.27,2026-02-13 08:30:00
€123.38,2026-02-13 08:45:00
€128.90,2026-02-13 09:00:00
€125.62,2026-02-13 09:15:00
€117.25,2026-02-13 09:30:00
€110.73,2026-02-13 09:45:00
€113.29,2026-02-13 10:00:00
€109.19,2026-02-13 10:15:00
€106.47,2026-02-13 10:30:00
€102.76,2026-02-13 10:45:00
€106.38,2026-02-13 11:00:00
€103.95,2026-02-13 11:15:00
€101.11,2026-02-13 11:30:00
€99.95,2026-02-13 11:45:00
€99.82,2026-02-13 12:00:00
€99.00,2026-02-13 12:15:00
€98.26,2026-02-13 12:30:00
€98.10,2026-02-13 12:45:00
€98.10,2026-02-13 13:00:00
€98.97,2026-02-13 13:15:00
€101.29,2026-02-13 13:30:00
€100.76,2026-02-13 13:45:00
€100.84,2026-02-13 14:00:00
€101.84,2026-02-13 14:15:00
€105.98,2026-02-13 14:30:00
€108.42,2026-02-13 14:45:00
€111.69,2026-02-13 15:00:00
€120.97,2026-02-13 15:15:00
€135.00,2026-02-13 15:30:00
€151.50,2026-02-13 15:45:00
€126.82,2026-02-13 16:00:00
€129.83,2026-02-13 16:15:00
€134.79,2026-02-13 16:30:00
€152.00,2026-02-13 16:45:00
€127.94,2026-02-13 17:00:00
€140.87,2026-02-13 17:15:00
€146.28,2026-02-13 17:30:00
€144.74,2026-02-13 17:45:00
€144.01,2026-02-13 18:00:00
€138.67,2026-02-13 18:15:00
€131.80,2026-02-13 18:30:00
€121.34,2026-02-13 18:45:00
€145.50,2026-02-13 19:00:00
€143.59,2026-02-13 19:15:00
€131.21,2026-02-13 19:30:00
€123.43,2026-02-13 19:45:00
€149.36,2026-02-13 20:00:00
€134.91,2026-02-13 20:15:00
€126.27,2026-02-13 20:30:00
€119.84,2026-02-13 20:45:00
€133.30,2026-02-13 21:00:00
€129.72,2026-02-13 21:15:00
€121.87,2026-02-13 21:30:00
€114.32,2026-02-13 21:45:00
€126.87,2026-02-13 22:00:00
€117.58,2026-02-13 22:15:00
€110.83,2026-02-13 22:30:00
€107.41,2026-02-13 22:45:00
€110.65,2026-02-13 23:00:00
€107.81,2026-02-13 23:15:00
€104.25,2026-02-13 23:30:00
€99.51,2026-02-13 23:45:00
€107.98,2026-02-14 00:00:00
€102.67,2026-02-14 00:15:00
€98.46,2026-02-14 00:30:00
€96.72,2026-02-14 00:45:00
€98.68,2026-02-14 01:00:00
€99.20,2026-02-14 01:15:00
€96.03,2026-02-14 01:30:00
€94.07,2026-02-14 01:45:00
€96.90,2026-02-14 02:00:00
€94.76,2026-02-14 02:15:00
€93.23,2026-02-14 02:30:00
€94.84,2026-02-14 02:45:00
€98.21,2026-02-14 03:00:00
€95.02,2026-02-14 03:15:00
€93.83,2026-02-14 03:30:00
€92.87,2026-02-14 03:45:00
€93.55,2026-02-14 04:00:00
€94.45,2026-02-14 04:15:00
€93.90,2026-02-14 04:30:00
€93.07,2026-02-14 04:45:00
€94.76,2026-02-14 05:00:00
€92.98,2026-02-14 05:15:00
€95.97,2026-02-14 05:30:00
€97.34,2026-02-14 05:45:00
€95.11,2026-02-14 06:00:00
€95.91,2026-02-14 06:15:00
€95.75,2026-02-14 06:30:00
€99.40,2026-02-14 06:45:00
€96.69,2026-02-14 07:00:00
€96.61,2026-02-14 07:15:00
€100.44,2026-02-14 07:30:00
€103.68,2026-02-14 07:45:00
€103.32,2026-02-14 08:00:00
€112.09,2026-02-14 08:15:00
€116.58,2026-02-14 08:30:00
€116.75,2026-02-14 08:45:00
€119.82,2026-02-14 09:00:00
€121.06,2026-02-14 09:15:00
€119.55,2026-02-14 09:30:00
€116.22,2026-02-14 09:45:00
€122.49,2026-02-14 10:00:00
€117.22,2026-02-14 10:15:00
€114.69,2026-02-14 10:30:00
€109.96,2026-02-14 10:45:00
€112.30,2026-02-14 11:00:00
€109.99,2026-02-14 11:15:00
€107.69,2026-02-14 11:30:00
€106.48,2026-02-14 11:45:00
€107.20,2026-02-14 12:00:00
€107.09,2026-02-14 12:15:00
€104.36,2026-02-14 12:30:00
€102.35,2026-02-14 12:45:00
€105.42,2026-02-14 13:00:00
€105.30,2026-02-14 13:15:00
€103.11,2026-02-14 13:30:00
€102.84,2026-02-14 13:45:00
€102.25,2026-02-14 14:00:00
€103.70,2026-02-14 14:15:00
€104.97,2026-02-14 14:30:00
€109.77,2026-02-14 14:45:00
€107.12,2026-02-14 15:00:00
€107.95,2026-02-14 15:15:00
€113.28,2026-02-14 15:30:00
€122.22,2026-02-14 15:45:00
€126.75,2026-02-14 16:00:00
€140.81,2026-02-14 16:15:00
€152.26,2026-02-14 16:30:00
€148.32,2026-02-14 16:45:00
€143.33,2026-02-14 17:00:00
€154.73,2026-02-14 17:15:00
€155.12,2026-02-14 17:30:00
€148.77,2026-02-14 17:45:00
€148.17,2026-02-14 18:00:00
€145.50,2026-02-14 18:15:00
€139.68,2026-02-14 18:30:00
€132.99,2026-02-14 18:45:00
€143.10,2026-02-14 19:00:00
€131.53,2026-02-14 19:15:00
€131.26,2026-02-14 19:30:00
€125.54,2026-02-14 19:45:00
€132.59,2026-02-14 20:00:00
€127.89,2026-02-14 20:15:00
€121.56,2026-02-14 20:30:00
€121.83,2026-02-14 20:45:00
€131.49,2026-02-14 21:00:00
€125.32,2026-02-14 21:15:00
€122.57,2026-02-14 21:30:00
€114.39,2026-02-14 21:45:00
€126.00,2026-02-14 22:00:00
€120.32,2026-02-14 22:15:00
€110.12,2026-02-14 22:30:00
€108.91,2026-02-14 22:45:00
€107.35,2026-02-14 23:00:00
€107.12,2026-02-14 23:15:00
€102.28,2026-02-14 23:30:00
€101.08,2026-02-14 23:45:00
€110.94,2026-02-15 00:00:00
€106.02,2026-02-15 00:15:00
€108.30,2026-02-15 00:30:00
€108.45,2026-02-15 00:45:00
€109.69,2026-02-15 01:00:00
€107.17,2026-02-15 01:15:00
€107.11,2026-02-15 01:30:00
€105.62,2026-02-15 01:45:00
€108.15,2026-02-15 02:00:00
€111.05,2026-02-15 02:15:00
€112.74,2026-02-15 02:30:00
€108.96,2026-02-15 02:45:00
€113.17,2026-02-15 03:00:00
€111.78,2026-02-15 03:15:00
€108.93,2026-02-15 03:30:00
€107.91,2026-02-15 03:45:00
€112.05,2026-02-15 04:00:00
€110.46,2026-02-15 04:15:00
€106.25,2026-02-15 04:30:00
€106.18,2026-02-15 04:45:00
€108.22,2026-02-15 05:00:00
€104.70,2026-02-15 05:15:00
€104.58,2026-02-15 05:30:00
€105.32,2026-02-15 05:45:00
€102.93,2026-02-15 06:00:00
€105.78,2026-02-15 06:15:00
€105.46,2026-02-15 06:30:00
€106.76,2026-02-15 06:45:00
€106.79,2026-02-15 07:00:00
€105.94,2026-02-15 07:15:00
€106.31,2026-02-15 07:30:00
€108.44,2026-02-15 07:45:00
€109.47,2026-02-15 08:00:00
€107.19,2026-02-15 08:15:00
€104.96,2026-02-15 08:30:00
€103.87,2026-02-15 08:45:00
€112.67,2026-02-15 09:00:00
€107.42,2026-02-15 09:15:00
€103.62,2026-02-15 09:30:00
€95.98,2026-02-15 09:45:00
€104.85,2026-02-15 10:00:00
€98.47,2026-02-15 10:15:00
€92.26,2026-02-15 10:30:00
€79.22,2026-02-15 10:45:00
€90.30,2026-02-15 11:00:00
€86.44,2026-02-15 11:15:00
€83.49,2026-02-15 11:30:00
€76.81,2026-02-15 11:45:00
€74.72,2026-02-15 12:00:00
€77.83,2026-02-15 12:15:00
€72.62,2026-02-15 12:30:00
€68.45,2026-02-15 12:45:00
€71.65,2026-02-15 13:00:00
€72.16,2026-02-15 13:15:00
€71.54,2026-02-15 13:30:00
€70.29,2026-02-15 13:45:00
€70.64,2026-02-15 14:00:00
€68.37,2026-02-15 14:15:00
€74.03,2026-02-15 14:30:00
€77.40,2026-02-15 14:45:00
€71.31,2026-02-15 15:00:00
€76.42,2026-02-15 15:15:00
€85.54,2026-02-15 15:30:00
€97.98,2026-02-15 15:45:00
€82.07,2026-02-15 16:00:00
€100.01,2026-02-15 16:15:00
€106.19,2026-02-15 16:30:00
€115.51,2026-02-15 16:45:00
€112.68,2026-02-15 17:00:00
€125.40,2026-02-15 17:15:00
€133.38,2026-02-15 17:30:00
€135.40,2026-02-15 17:45:00
€122.82,2026-02-15 18:00:00
€126.13,2026-02-15 18:15:00
€127.01,2026-02-15 18:30:00
€127.51,2026-02-15 18:45:00
€126.73,2026-02-15 19:00:00
€130.60,2026-02-15 19:15:00
€129.85,2026-02-15 19:30:00
€113.66,2026-02-15 19:45:00
€132.85,2026-02-15 20:00:00
€130.85,2026-02-15 20:15:00
€120.78,2026-02-15 20:30:00
€102.09,2026-02-15 20:45:00
€115.92,2026-02-15 21:00:00
€109.16,2026-02-15 21:15:00
€101.11,2026-02-15 21:30:00
€98.16,2026-02-15 21:45:00
€112.22,2026-02-15 22:00:00
€108.75,2026-02-15 22:15:00
€95.61,2026-02-15 22:30:00
€88.81,2026-02-15 22:45:00
€105.16,2026-02-15 23:00:00
€91.23,2026-02-15 23:15:00
€83.08,2026-02-15 23:30:00
€61.23,2026-02-15 23:45:00
€99.00,2026-02-16 00:00:00
€92.76,2026-02-16 00:15:00
€91.09,2026-02-16 00:30:00
€90.76,2026-02-16 00:45:00
€90.07,2026-02-16 01:00:00
€88.81,2026-02-16 01:15:00
€87.98,2026-02-16 01:30:00
€87.53,2026-02-16 01:45:00
€89.40,2026-02-16 02:00:00
€85.79,2026-02-16 02:15:00
€86.94,2026-02-16 02:30:00
€88.40,2026-02-16 02:45:00
€79.38,2026-02-16 03:00:00
€85.83,2026-02-16 03:15:00
€88.24,2026-02-16 03:30:00
€88.00,2026-02-16 03:45:00
€84.46,2026-02-16 04:00:00
€80.33,2026-02-16 04:15:00
€86.55,2026-02-16 04:30:00
€99.18,2026-02-16 04:45:00
€79.73,2026-02-16 05:00:00
€100.70,2026-02-16 05:15:00
€106.89,2026-02-16 05:30:00
€124.23,2026-02-16 05:45:00
€104.19,2026-02-16 06:00:00
€125.60,2026-02-16 06:15:00
€144.14,2026-02-16 06:30:00
€140.40,2026-02-16 06:45:00
€99.09,2026-02-16 07:00:00
€142.26,2026-02-16 07:15:00
€146.08,2026-02-16 07:30:00
€140.58,2026-02-16 07:45:00
€135.84,2026-02-16 08:00:00
€135.81,2026-02-16 08:15:00
€134.34,2026-02-16 08:30:00
€123.66,2026-02-16 08:45:00
€146.75,2026-02-16 09:00:00
€127.99,2026-02-16 09:15:00
€118.56,2026-02-16 09:30:00
€112.22,2026-02-16 09:45:00
€120.65,2026-02-16 10:00:00
€116.30,2026-02-16 10:15:00
€103.29,2026-02-16 10:30:00
€101.80,2026-02-16 10:45:00
€107.33,2026-02-16 11:00:00
€101.54,2026-02-16 11:15:00
€106.00,2026-02-16 11:30:00
€100.76,2026-02-16 11:45:00
€98.75,2026-02-16 12:00:00
€101.14,2026-02-16 12:15:00
€108.41,2026-02-16 12:30:00
€109.52,2026-02-16 12:45:00
€109.94,2026-02-16 13:00:00
€106.44,2026-02-16 13:15:00
€106.75,2026-02-16 13:30:00
€105.68,2026-02-16 13:45:00
€104.98,2026-02-16 14:00:00
€113.01,2026-02-16 14:15:00
€117.42,2026-02-16 14:30:00
€120.81,2026-02-16 14:45:00
€111.37,2026-02-16 15:00:00
€120.34,2026-02-16 15:15:00
€134.23,2026-02-16 15:30:00
€150.31,2026-02-16 15:45:00
€119.27,2026-02-16 16:00:00
€126.28,2026-02-16 16:15:00
€114.96,2026-02-16 16:30:00
€127.69,2026-02-16 16:45:00
€131.66,2026-02-16 17:00:00
€154.05,2026-02-16 17:15:00
€152.24,2026-02-16 17:30:00
€161.56,2026-02-16 17:45:00
€154.45,2026-02-16 18:00:00
€142.29,2026-02-16 18:15:00
€139.96,2026-02-16 18:30:00
€131.29,2026-02-16 18:45:00
€140.77,2026-02-16 19:00:00
€136.07,2026-02-16 19:15:00
€141.47,2026-02-16 19:30:00
€129.39,2026-02-16 19:45:00
€147.30,2026-02-16 20:00:00
€131.98,2026-02-16 20:15:00
€121.88,2026-02-16 20:30:00
€112.66,2026-02-16 20:45:00
€132.20,2026-02-16 21:00:00
€112.81,2026-02-16 21:15:00
€110.14,2026-02-16 21:30:00
€101.58,2026-02-16 21:45:00
€112.69,2026-02-16 22:00:00
€111.76,2026-02-16 22:15:00
€107.71,2026-02-16 22:30:00
€101.59,2026-02-16 22:45:00
€108.35,2026-02-16 23:00:00
€101.25,2026-02-16 23:15:00
€94.72,2026-02-16 23:30:00
€91.56,2026-02-16 23:45:00
€94.00,2026-02-17 00:00:00
€93.23,2026-02-17 00:15:00
€91.32,2026-02-17 00:30:00
€90.35,2026-02-17 00:45:00
€92.24,2026-02-17 01:00:00
€90.38,2026-02-17 01:15:00
€90.51,2026-02-17 01:30:00
€89.99,2026-02-17 01:45:00
€90.14,2026-02-17 02:00:00
€90.09,2026-02-17 02:15:00
€91.04,2026-02-17 02:30:00
€90.79,2026-02-17 02:45:00
€92.14,2026-02-17 03:00:00
€91.63,2026-02-17 03:15:00
€91.71,2026-02-17 03:30:00
€90.20,2026-02-17 03:45:00
€88.08,2026-02-17 04:00:00
€91.90,2026-02-17 04:15:00
€89.47,2026-02-17 04:30:00
€92.87,2026-02-17 04:45:00
€88.90,2026-02-17 05:00:00
€91.34,2026-02-17 05:15:00
€93.93,2026-02-17 05:30:00
€104.39,2026-02-17 05:45:00
€94.72,2026-02-17 06:00:00
€110.06,2026-02-17 06:15:00
€119.87,2026-02-17 06:30:00
€129.64,2026-02-17 06:45:00
€124.69,2026-02-17 07:00:00
€134.33,2026-02-17 07:15:00
€138.60,2026-02-17 07:30:00
€141.71,2026-02-17 07:45:00
€140.56,2026-02-17 08:00:00
€138.44,2026-02-17 08:15:00
€135.09,2026-02-17 08:30:00
€123.71,2026-02-17 08:45:00
€144.48,2026-02-17 09:00:00
€134.91,2026-02-17 09:15:00
€125.84,2026-02-17 09:30:00
€113.27,2026-02-17 09:45:00
€125.65,2026-02-17 10:00:00
€120.42,2026-02-17 10:15:00
€111.26,2026-02-17 10:30:00
€107.59,2026-02-17 10:45:00
€117.71,2026-02-17 11:00:00
€108.19,2026-02-17 11:15:00
€103.64,2026-02-17 11:30:00
€100.96,2026-02-17 11:45:00
€102.60,2026-02-17 12:00:00
€102.25,2026-02-17 12:15:00
€98.50,2026-02-17 12:30:00
€100.03,2026-02-17 12:45:00
€100.42,2026-02-17 13:00:00
€102.61,2026-02-17 13:15:00
€105.06,2026-02-17 13:30:00
€105.71,2026-02-17 13:45:00
€98.74,2026-02-17 14:00:00
€105.78,2026-02-17 14:15:00
€117.75,2026-02-17 14:30:00
€123.78,2026-02-17 14:45:00
€112.48,2026-02-17 15:00:00
€124.39,2026-02-17 15:15:00
€137.61,2026-02-17 15:30:00
€145.57,2026-02-17 15:45:00
€122.77,2026-02-17 16:00:00
€142.62,2026-02-17 16:15:00
€153.22,2026-02-17 16:30:00
€164.35,2026-02-17 16:45:00
€178.63,2026-02-17 17:00:00
€189.51,2026-02-17 17:15:00
€196.94,2026-02-17 17:30:00
€194.88,2026-02-17 17:45:00
€166.70,2026-02-17 18:00:00
€161.24,2026-02-17 18:15:00
€164.32,2026-02-17 18:30:00
€158.04,2026-02-17 18:45:00
€148.07,2026-02-17 19:00:00
€154.74,2026-02-17 19:15:00
€152.12,2026-02-17 19:30:00
€140.14,2026-02-17 19:45:00
€154.50,2026-02-17 20:00:00
€144.36,2026-02-17 20:15:00
€136.29,2026-02-17 20:30:00
€127.16,2026-02-17 20:45:00
€131.41,2026-02-17 21:00:00
€125.07,2026-02-17 21:15:00
€107.36,2026-02-17 21:30:00
€93.75,2026-02-17 21:45:00
€105.28,2026-02-17 22:00:00
€102.19,2026-02-17 22:15:00
€97.98,2026-02-17 22:30:00
€96.56,2026-02-17 22:45:00
€101.22,2026-02-17 23:00:00
€96.93,2026-02-17 23:15:00
€91.77,2026-02-17 23:30:00
€91.65,2026-02-17 23:45:00
€107.33,2026-02-18 00:00:00
€104.40,2026-02-18 00:15:00
€103.58,2026-02-18 00:30:00
€102.33,2026-02-18 00:45:00
€103.18,2026-02-18 01:00:00
€102.77,2026-02-18 01:15:00
€101.39,2026-02-18 01:30:00
€101.01,2026-02-18 01:45:00
€100.39,2026-02-18 02:00:00
€100.77,2026-02-18 02:15:00
€102.24,2026-02-18 02:30:00
€102.29,2026-02-18 02:45:00
€101.92,2026-02-18 03:00:00
€101.29,2026-02-18 03:15:00
€100.30,2026-02-18 03:30:00
€101.92,2026-02-18 03:45:00
€99.29,2026-02-18 04:00:00
€101.93,2026-02-18 04:15:00
€104.05,2026-02-18 04:30:00
€103.56,2026-02-18 04:45:00
€105.70,2026-02-18 05:00:00
€102.01,2026-02-18 05:15:00
€106.22,2026-02-18 05:30:00
€115.64,2026-02-18 05:45:00
€102.84,2026-02-18 06:00:00
€116.24,2026-02-18 06:15:00
€136.52,2026-02-18 06:30:00
€160.44,2026-02-18 06:45:00
€148.68,2026-02-18 07:00:00
€171.72,2026-02-18 07:15:00
€191.50,2026-02-18 07:30:00
€203.39,2026-02-18 07:45:00
€205.59,2026-02-18 08:00:00
€199.69,2026-02-18 08:15:00
€181.18,2026-02-18 08:30:00
€150.60,2026-02-18 08:45:00
€152.07,2026-02-18 09:00:00
€143.39,2026-02-18 09:15:00
€126.96,2026-02-18 09:30:00
€120.19,2026-02-18 09:45:00
€142.33,2026-02-18 10:00:00
€128.45,2026-02-18 10:15:00
€120.33,2026-02-18 10:30:00
€112.49,2026-02-18 10:45:00
€123.79,2026-02-18 11:00:00
€117.73,2026-02-18 11:15:00
€113.13,2026-02-18 11:30:00
€107.00,2026-02-18 11:45:00
€116.28,2026-02-18 12:00:00
€111.52,2026-02-18 12:15:00
€108.56,2026-02-18 12:30:00
€108.88,2026-02-18 12:45:00
€113.76,2026-02-18 13:00:00
€110.83,2026-02-18 13:15:00
€109.45,2026-02-18 13:30:00
€109.41,2026-02-18 13:45:00
€107.80,2026-02-18 14:00:00
€110.27,2026-02-18 14:15:00
€117.15,2026-02-18 14:30:00
€120.99,2026-02-18 14:45:00
€113.56,2026-02-18 15:00:00
€115.61,2026-02-18 15:15:00
€129.18,2026-02-18 15:30:00
€146.86,2026-02-18 15:45:00
€118.90,2026-02-18 16:00:00
€130.29,2026-02-18 16:15:00
€150.06,2026-02-18 16:30:00
€154.57,2026-02-18 16:45:00
€142.19,2026-02-18 17:00:00
€168.71,2026-02-18 17:15:00
€174.49,2026-02-18 17:30:00
€165.52,2026-02-18 17:45:00
€180.02,2026-02-18 18:00:00
€173.18,2026-02-18 18:15:00
€161.08,2026-02-18 18:30:00
€161.95,2026-02-18 18:45:00
€165.65,2026-02-18 19:00:00
€163.58,2026-02-18 19:15:00
€159.06,2026-02-18 19:30:00
€148.18,2026-02-18 19:45:00
€159.13,2026-02-18 20:00:00
€150.11,2026-02-18 20:15:00
€137.10,2026-02-18 20:30:00
€122.51,2026-02-18 20:45:00
€146.10,2026-02-18 21:00:00
€131.63,2026-02-18 21:15:00
€118.79,2026-02-18 21:30:00
€109.04,2026-02-18 21:45:00
€122.61,2026-02-18 22:00:00
€114.47,2026-02-18 22:15:00
€108.41,2026-02-18 22:30:00
€105.36,2026-02-18 22:45:00
€107.10,2026-02-18 23:00:00
€104.33,2026-02-18 23:15:00
€99.61,2026-02-18 23:30:00
€95.27,2026-02-18 23:45:00
€98.26,2026-02-19 00:00:00
€94.67,2026-02-19 00:15:00
€95.43,2026-02-19 00:30:00
€94.52,2026-02-19 00:45:00
€96.13,2026-02-19 01:00:00
€95.20,2026-02-19 01:15:00
€93.13,2026-02-19 01:30:00
€91.20,2026-02-19 01:45:00
€91.01,2026-02-19 02:00:00
€92.20,2026-02-19 02:15:00
€92.49,2026-02-19 02:30:00
€88.96,2026-02-19 02:45:00
€89.34,2026-02-19 03:00:00
€89.34,2026-02-19 03:15:00
€88.50,2026-02-19 03:30:00
€91.90,2026-02-19 03:45:00
€91.64,2026-02-19 04:00:00
€93.96,2026-02-19 04:15:00
€95.06,2026-02-19 04:30:00
€96.34,2026-02-19 04:45:00
€88.26,2026-02-19 05:00:00
€89.96,2026-02-19 05:15:00
€96.44,2026-02-19 05:30:00
€102.47,2026-02-19 05:45:00
€100.13,2026-02-19 06:00:00
€116.79,2026-02-19 06:15:00
€130.40,2026-02-19 06:30:00
€141.26,2026-02-19 06:45:00
€143.85,2026-02-19 07:00:00
€153.25,2026-02-19 07:15:00
€155.71,2026-02-19 07:30:00
€156.91,2026-02-19 07:45:00
€146.43,2026-02-19 08:00:00
€146.28,2026-02-19 08:15:00
€144.76,2026-02-19 08:30:00
€136.33,2026-02-19 08:45:00
€143.20,2026-02-19 09:00:00
€135.68,2026-02-19 09:15:00
€119.66,2026-02-19 09:30:00
€115.50,2026-02-19 09:45:00
€128.00,2026-02-19 10:00:00
€119.86,2026-02-19 10:15:00
€118.23,2026-02-19 10:30:00
€114.38,2026-02-19 10:45:00
€120.53,2026-02-19 11:00:00
€116.88,2026-02-19 11:15:00
€119.78,2026-02-19 11:30:00
€119.18,2026-02-19 11:45:00
€113.54,2026-02-19 12:00:00
€114.12,2026-02-19 12:15:00
€114.49,2026-02-19 12:30:00
€116.54,2026-02-19 12:45:00
€123.58,2026-02-19 13:00:00
€123.64,2026-02-19 13:15:00
€118.93,2026-02-19 13:30:00
€112.66,2026-02-19 13:45:00
€116.69,2026-02-19 14:00:00
€116.71,2026-02-19 14:15:00
€119.50,2026-02-19 14:30:00
€120.13,2026-02-19 14:45:00
€121.59,2026-02-19 15:00:00
€129.00,2026-02-19 15:15:00
€135.96,2026-02-19 15:30:00
€141.14,2026-02-19 15:45:00
€136.10,2026-02-19 16:00:00
€158.74,2026-02-19 16:15:00
€164.45,2026-02-19 16:30:00
€168.06,2026-02-19 16:45:00
€160.66,2026-02-19 17:00:00
€182.86,2026-02-19 17:15:00
€190.06,2026-02-19 17:30:00
€189.13,2026-02-19 17:45:00
€175.30,2026-02-19 18:00:00
€164.77,2026-02-19 18:15:00
€168.45,2026-02-19 18:30:00
€168.00,2026-02-19 18:45:00
€158.29,2026-02-19 19:00:00
€154.47,2026-02-19 19:15:00
€147.29,2026-02-19 19:30:00
€135.22,2026-02-19 19:45:00
€147.34,2026-02-19 20:00:00
€134.68,2026-02-19 20:15:00
€125.52,2026-02-19 20:30:00
€116.46,2026-02-19 20:45:00
€121.01,2026-02-19 21:00:00
€117.60,2026-02-19 21:15:00
€113.23,2026-02-19 21:30:00
€101.44,2026-02-19 21:45:00
€107.27,2026-02-19 22:00:00
€102.55,2026-02-19 22:15:00
€95.24,2026-02-19 22:30:00
€89.04,2026-02-19 22:45:00
€99.24,2026-02-19 23:00:00
€93.74,2026-02-19 23:15:00
€88.54,2026-02-19 23:30:00
€86.04,2026-02-19 23:45:00
€91.77,2026-02-20 00:00:00
€92.93,2026-02-20 00:15:00
€92.35,2026-02-20 00:30:00
€91.42,2026-02-20 00:45:00
€93.03,2026-02-20 01:00:00
€92.21,2026-02-20 01:15:00
€89.62,2026-02-20 01:30:00
€90.26,2026-02-20 01:45:00
€90.29,2026-02-20 02:00:00
€90.17,2026-02-20 02:15:00
€90.22,2026-02-20 02:30:00
€93.64,2026-02-20 02:45:00
€92.74,2026-02-20 03:00:00
€90.30,2026-02-20 03:15:00
€93.02,2026-02-20 03:30:00
€94.84,2026-02-20 03:45:00
€90.75,2026-02-20 04:00:00
€89.24,2026-02-20 04:15:00
€91.48,2026-02-20 04:30:00
€93.09,2026-02-20 04:45:00
€90.20,2026-02-20 05:00:00
€94.81,2026-02-20 05:15:00
€98.36,2026-02-20 05:30:00
€108.32,2026-02-20 05:45:00
€100.34,2026-02-20 06:00:00
€131.86,2026-02-20 06:15:00
€154.30,2026-02-20 06:30:00
€144.97,2026-02-20 06:45:00
€154.59,2026-02-20 07:00:00
€178.51,2026-02-20 07:15:00
€154.59,2026-02-20 07:30:00
€149.70,2026-02-20 07:45:00
€146.05,2026-02-20 08:00:00
€147.45,2026-02-20 08:15:00
€135.25,2026-02-20 08:30:00
€111.57,2026-02-20 08:45:00
€131.86,2026-02-20 09:00:00
€121.23,2026-02-20 09:15:00
€108.45,2026-02-20 09:30:00
€100.89,2026-02-20 09:45:00
€112.67,2026-02-20 10:00:00
€105.36,2026-02-20 10:15:00
€99.61,2026-02-20 10:30:00
€96.85,2026-02-20 10:45:00
€101.97,2026-02-20 11:00:00
€98.64,2026-02-20 11:15:00
€95.67,2026-02-20 11:30:00
€91.40,2026-02-20 11:45:00
€95.75,2026-02-20 12:00:00
€90.20,2026-02-20 12:15:00
€88.20,2026-02-20 12:30:00
€85.65,2026-02-20 12:45:00
€90.78,2026-02-20 13:00:00
€90.74,2026-02-20 13:15:00
€89.01,2026-02-20 13:30:00
€85.34,2026-02-20 13:45:00
€84.61,2026-02-20 14:00:00
€94.06,2026-02-20 14:15:00
€89.77,2026-02-20 14:30:00
€91.16,2026-02-20 14:45:00
€91.41,2026-02-20 15:00:00
€98.53,2026-02-20 15:15:00
€109.69,2026-02-20 15:30:00
€114.19,2026-02-20 15:45:00
€105.72,2026-02-20 16:00:00
€123.06,2026-02-20 16:15:00
€135.42,2026-02-20 16:30:00
€140.15,2026-02-20 16:45:00
€163.55,2026-02-20 17:00:00
€185.96,2026-02-20 17:15:00
€196.03,2026-02-20 17:30:00
€180.77,2026-02-20 17:45:00
€131.44,2026-02-20 18:00:00
€135.35,2026-02-20 18:15:00
€130.00,2026-02-20 18:30:00
€115.84,2026-02-20 18:45:00
€131.53,2026-02-20 19:00:00
€129.18,2026-02-20 19:15:00
€121.74,2026-02-20 19:30:00
€108.04,2026-02-20 19:45:00
€119.77,2026-02-20 20:00:00
€116.20,2026-02-20 20:15:00
€103.61,2026-02-20 20:30:00
€95.46,2026-02-20 20:45:00
€101.49,2026-02-20 21:00:00
€96.49,2026-02-20 21:15:00
€86.94,2026-02-20 21:30:00
€50.56,2026-02-20 21:45:00
€95.44,2026-02-20 22:00:00
€85.05,2026-02-20 22:15:00
€68.70,2026-02-20 22:30:00
€46.11,2026-02-20 22:45:00
€84.81,2026-02-20 23:00:00
€75.86,2026-02-20 23:15:00
€50.29,2026-02-20 23:30:00
€38.35,2026-02-20 23:45:00
€69.96,2026-02-21 00:00:00
€54.13,2026-02-21 00:15:00
€53.72,2026-02-21 00:30:00
€52.22,2026-02-21 00:45:00
€74.49,2026-02-21 01:00:00
€49.68,2026-02-21 01:15:00
€71.58,2026-02-21 01:30:00
€49.00,2026-02-21 01:45:00
€68.20,2026-02-21 02:00:00
€55.31,2026-02-21 02:15:00
€61.57,2026-02-21 02:30:00
€60.46,2026-02-21 02:45:00
€49.78,2026-02-21 03:00:00
€64.96,2026-02-21 03:15:00
€59.95,2026-02-21 03:30:00
€74.20,2026-02-21 03:45:00
€60.17,2026-02-21 04:00:00
€77.82,2026-02-21 04:15:00
€61.66,2026-02-21 04:30:00
€76.99,2026-02-21 04:45:00
€53.04,2026-02-21 05:00:00
€61.78,2026-02-21 05:15:00
€86.48,2026-02-21 05:30:00
€90.37,2026-02-21 05:45:00
€45.28,2026-02-21 06:00:00
€76.56,2026-02-21 06:15:00
€83.04,2026-02-21 06:30:00
